ID	Epoch Day	Weekday	Date	When	Event	Tag
id=illuminati-2797	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	'Race war' in Bay area culminates in the killing of Dr. Foster which the SLA claims credit for in its first communique.	#illuminati
id=illuminati-2800	26,947	Wed 10 October 1973	10/10/1973	October 10, 1973 AD.	Spiro Theodore Agnew (November 9, 1918 – September 17, 1996) was the 39th vice president of the United States, serving from 1969 until his resignation in 1973. He is the second and most recent vice president to resign the position, the other being John C. Calhoun in 1832.	#illuminati
id=illuminati-2803	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Assassinations of US diplomats Cleo A. Nobel, Jr., and George C. Moore and Belgian diplomat Guy Eid by Palestinian guerrillas in Khartoum; Richard Sharples of Bermuda, Mohammed Ali Osman of Yemen, Salvador Allende Gossens of Chile, Luis Carrero Blanco of Spain and Dr. Marcus Foster in Oakland, California; assassination of an American Army officer by insurgent group in Iran.	#illuminati
id=illuminati-2806	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Behaviour mod unit started at El Reno, Oklahoma, prison; START-type program introduced to Maryland public schools by Behaviour Research Institute.	#illuminati
id=illuminati-2809	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Bilderberger meeting in Saltsjobaden, Sweden.	#illuminati
id=illuminati-2812	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Blue Dove becomes an FBI agent.	#illuminati
id=illuminati-2815	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	DeFreeze escapes from Soledad; Wheeler escapes from Vacaville.	#illuminati
id=illuminati-2818	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Durham becomes FBI agent, infiltrates American Indian Movement (AIM), becomes chief of security.	#illuminati
id=illuminati-2821	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Experiments with implanting electrodes in the brain carried out at Vacaville and elsewhere.	#illuminati
id=illuminati-2824	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Hunt beaten in his cell before testifying about the Bremer connection.	#illuminati
id=illuminati-2827	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Kissinger and his deputy General Scowcroft order a series of CIA spying operations in Micronesia.	#illuminati
id=illuminati-2830	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Liberation of Wounded Knee, South Dakota, by AIM.	#illuminati
id=illuminati-2833	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Senator Stennis shot in Washington, D.C.	#illuminati
id=illuminati-2836	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Sidney Gottlieb, head of CIA's LSD and other drug programs, destroys records to hide details of program.	#illuminati
id=illuminati-2839	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Sixth UFO flap year.	#illuminati
id=illuminati-2842	26,665	Mon 1 January 1973	01/01/1973	1973 AD.	Trilateral Commission founded under the direction of David Rockefeller, with Jimmy Carter and Walter Mondale among the founding members.	#illuminati
id=illuminati-2743	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	A series of dirty tricks eliminates Muskie as presidential contender; Humphrey and Jackson also smeared; Nixon aides and west coast Nazis cooperate in attempt to keep Wallace of California ballot; Hunt ordered to break into Bremer's apartment but refuses.	#illuminati
id=illuminati-2746	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Agnew allegedly meets Brienguier (Oswald's buddy) in New Orleans.	#illuminati
id=illuminati-2749	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Alleged murders involving secret funds include Rep. William O. Mills (suicide) and his assistants Col. J. Webster and James Glover; a Mr. Taub, Kalmback employee; Dennis Cossini, alleged CIA contact with Bremer; Lou Russell, security cop employed by McCord Associates; and Mrs. Andrew Topping, wife of man alleged to be plotting assassination of Nixon during 1972 convention.	#illuminati
id=illuminati-2752	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Assassination of Abeid Karume of Zanzibar.	#illuminati
id=illuminati-2755	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Attempted assassination of George Wallace in Maryland by 'loner' Art Bremer who had more money than he should and had alleged connections with CIA-types.	#illuminati
id=illuminati-2758	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Bilderberger meeting in Knokke, Belgium.	#illuminati
id=illuminati-2761	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Black Abductor, anticipating the Hearst kidnapping, published by unknown California publisher.	#illuminati
id=illuminati-2764	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	CIA attempt to crack columnist Jack Anderson's information source fails.	#illuminati
id=illuminati-2767	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Death of E. Howard Hunt's wife Dorothy in plane crash while carrying large amount of cash - alleged murder described separately under Flight 553.	#illuminati
id=illuminati-2770	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Exposure and defeat of planned psychosurgery program at Vacaville; CARE behaviour mod program begins at Marion, Illinois; START program begins at Springfield, Missouri; Joliet unit closed.	#illuminati
id=illuminati-2773	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	ITT scandal forces Republicans to move to Miami.	#illuminati
id=illuminati-2776	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	J. Edgar Hoover dies.	#illuminati
id=illuminati-2779	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Tackwood alleges that plans are made to disrupt Republican convention in San Diego, declare martial law, assassinate Nixon (or make false attempt).	#illuminati
id=illuminati-2782	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Thero Wheeler, another alleged police agent, meets DeFreeze at Vacaville; DeFreeze moved to Soledad prison.	#illuminati
id=illuminati-2785	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Warren Commission dissident Hale Boggs disappears on flight to Alaska.	#illuminati
id=illuminati-2788	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	Watergate break-in; FBI official Charles Bates placed in charge of investigation.	#illuminati
id=illuminati-2791	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	West German authorities produce a skull they say was Martin Bormann's a few days after articles appear with evidence he is alive in Argentina.	#illuminati
id=illuminati-2794	26,299	Sat 1 January 1972	01/01/1972	1972 AD.	William and Emily Harris, Angela and Gary Atwood and others move to Bay area, become involved in radical and prison reform activities.	#illuminati
id=illuminati-2698	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	'Deprogrammer' Ted Patrick begins kidnapping Jesus Freaks and reconverting them to conventional behaviour.	#illuminati
id=illuminati-2701	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Assassination of Wasfi Tal of Jordan.	#illuminati
id=illuminati-2704	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Barker attempts to get plans to building which will house the Democratic Convention.	#illuminati
id=illuminati-2707	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Bilderberger meeting in Woodstock, Vermont.	#illuminati
id=illuminati-2710	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Black Panther party in shambles; Cointelpro supposedly disbanded.	#illuminati
id=illuminati-2713	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Daughter of conspiracy investigator Mae Brussell killed in suspicious car accident.	#illuminati
id=illuminati-2716	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Electroshock treatments given to hundreds of inmates at Vacaville.	#illuminati
id=illuminati-2719	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	FBI begins (or continues) illegal break-ins, mail-openings and wiretaps, conducted by Squad 47 of the internal security division in search of Weather Underground fugitives.	#illuminati
id=illuminati-2722	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Future SLA members Camilla Hall and William Wolfe move to Berkley, become involved in radical and prison reform activities.	#illuminati
id=illuminati-2725	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Hunt hired by White House to gather damaging evidence against Daniel Ellsberg, Edward Kennedy and other 'enemies'; Hunt hires Barker and other Bay of Pigs veterans to make break-in at Ellsberg's psychiatrist's office.	#illuminati
id=illuminati-2728	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	John Keel's Our Haunted Planet discusses more MIB cases.	#illuminati
id=illuminati-2731	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Pentagon Papers published.	#illuminati
id=illuminati-2734	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Plumber chief David Young, former Kissinger aid, contacts CIA for psychiatric profile of Ellsberg, referred to Howard Osborn, a possible Oswald link.	#illuminati
id=illuminati-2737	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	White House agent Sergretti meets with FBI, Minutemen and others to plan kidnapping of radicals during the 1972 convention - a plan later scrapped.	#illuminati
id=illuminati-2740	25,934	Fri 1 January 1971	01/01/1971	1971 AD.	Zimbardo's Stanford experiments demonstrating dangers of prisoner/guard role-playing.	#illuminati
id=illuminati-2662	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Approximate date of the 'Korea-gate' scandal: Korean CIA undertakes massive influence-peddling campaign, 50 congressmen accept bribes, links made with Nixon Administration and the Unification Church.	#illuminati
id=illuminati-2665	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Assassination of union leader Joseph Yablonski and his family in Pennsylvania.	#illuminati
id=illuminati-2668	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Attempted assassination of Pope Paul VI.	#illuminati
id=illuminati-2671	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Attorneys Lefcourt in New York and Gary in San Francisco are subject to the first of over 100 unsolved break-ins which take place over the next five years; valuables untouched but sensitive political information taken.	#illuminati
id=illuminati-2674	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Bilderberger meeting in Bad Ragaz, Switzerland.	#illuminati
id=illuminati-2677	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	FBI/police attacks on Black Panthers in Seattle, Baltimore, New Bedford, Philadelphia, New Orleans, Toledo, Detroit and Carbondale.	#illuminati
id=illuminati-2680	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Nixon staffers develop the Huston Plan and 'Plumbers Unit' in plot to use police and intelligence agencies at all levels for political purposes.	#illuminati
id=illuminati-2683	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Personality-altering drug 'Prolexin' administered to 1,093 inmates at Vacaville; Special Programs Unit behaviour mod program begins at Joliet, Illinois, under Dr. Martin Groder; Bureau of Prisons requests funds for Federal Centre for Correctional Research in Butner, North Carolina.	#illuminati
id=illuminati-2686	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Reuther dies in plane crash under suspicious circumstances.	#illuminati
id=illuminati-2689	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	US Army experts complete a 'mock assassination' project against the president and Congress, demonstrating that determined terrorists could wipe out US leaders through use of chemical of germ warfare.	#illuminati
id=illuminati-2692	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	US invasion of Cambodia; Kent State killings; massive protests.	#illuminati
id=illuminati-2695	25,569	Thu 1 January 1970	01/01/1970	1970 AD.	Westbrook meets DeFreeze; BCA at Vacaville encourages revolutionary ideas and racial hatred in inmates.	#illuminati
id=illuminati-2602	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Alleged CIA spy Humberto Carrillo Colon arrested by Cuban government which seized his Very Low Frequency transceiver and coded messages describing strange lights, a mini submarine and other unexplained items.	#illuminati
id=illuminati-2605	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Assassination of Tom Mboya of Kenya and A.A. Shermarke of Somalia.	#illuminati
id=illuminati-2608	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Bilderberger meeting in Copenhagen, Denmark.	#illuminati
id=illuminati-2611	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Black Panther leaders killed in Los Angeles by the Steiner brothers, members of Karenga's United Slaves; Panther headquarters raided by SWAT team.	#illuminati
id=illuminati-2614	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Chappaquidick accident involving Edward Kennedy; Mary Jo Kopechne dies.	#illuminati
id=illuminati-2617	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Chicago police and FBI raid Black Panthers, kill Fred Hampton and Mark Clark (who were possibly drugged by O'Neal); a series of earlier clashes had left other Chicago Panthers dead.	#illuminati
id=illuminati-2620	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	CIA-linked Professor Thomas Rika disappears from Boulder, Colorado.	#illuminati
id=illuminati-2623	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	CIA's Colton Westbrook returns from Phoenix program in Vietnam to become involved in Black Culture Association (BCA) program in California prisons.	#illuminati
id=illuminati-2626	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Clyde Johnson, who had allegedly attended parties with Ferrie, Ruby and Oswald and who was beaten up to keep him from testifying at the Clay Shaw trial, shot to death near Greensburg, Louisiana.	#illuminati
id=illuminati-2629	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	DeFreeze sent to Vacaville, California prison, begins to undergo personality changes.	#illuminati
id=illuminati-2632	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Fifteen Russian generals die in 'unrelated' incidents within a month's time.	#illuminati
id=illuminati-2635	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	First manned lunar landing.	#illuminati
id=illuminati-2638	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	MIB 'Carlos Allende' visits UFOlogists Jim and Coral Lorenzen in Tucson, gives them a copy of the ONR reprint of Jessup's Case for the UFOs.	#illuminati
id=illuminati-2641	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	New York Panthers indicted for conspiracy.	#illuminati
id=illuminati-2644	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	New York Times reveals secret US bombing of Cambodia; Nixon authorizes phone taps of Kissinger's staff to discover leak.	#illuminati
id=illuminati-2647	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Nixon issues Executive Order No. 11490 establishing plans for dictatorial control in the event of a 'national emergency.'	#illuminati
id=illuminati-2650	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Pentagon and Department of Interior researchers study methods of inducing earthquakes by injecting fluids into deep wells.	#illuminati
id=illuminati-2653	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Richard Carr, while visiting in Atlanta, is attacked by two men with knives.	#illuminati
id=illuminati-2656	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Trial of Shaw for conspiracy to assassinate JFK; with Jim Garrison's witnesses dead or discredited by CIA or FBI and other government agencies, Shaw was soon found not guilty.	#illuminati
id=illuminati-2659	25,204	Wed 1 January 1969	01/01/1969	1969 AD.	Woodstock rock festival in New York state draws well over half a million.	#illuminati
id=illuminati-2542	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Approximate date group called The Kaisers founded - 60 German-Americans allegedly planning to make Nixon a dictator.	#illuminati
id=illuminati-2545	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Assassination of Martin Luther King, Jr., in Memphis, Tennessee, and Robert Kennedy in Los Angeles, California.	#illuminati
id=illuminati-2548	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Astronauts circling the moon interrupted by unexplained voices.	#illuminati
id=illuminati-2551	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Behaviour modification token economy program set up in West Virginia youth centre.	#illuminati
id=illuminati-2554	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Bilderberger meeting in Mont Tremblant, Canada.	#illuminati
id=illuminati-2557	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	CIA penetrates the Students for a Democratic Society at Columbia College; National Caucus of Labour Committees (NCLC) formed within the SDS.	#illuminati
id=illuminati-2560	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Congress creates LEAA to fund state and local police programs.	#illuminati
id=illuminati-2563	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Continental drift theory confirmed.	#illuminati
id=illuminati-2566	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Dr. Nicholas Chetta, who performed autopsies on Ferrie and Dr. Sherman, died of an apparent heart attack; Richard Carr, JFK assassination witness about to testify in the Clay Shaw trial, learns police have arrested a man planning to shoot him.	#illuminati
id=illuminati-2569	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	FBI begins secret Cointelpro campaign against New Left and black radicals.	#illuminati
id=illuminati-2572	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	FBI informer William O'Neal infiltrates Chicago Black Panthers, becomes chief of security, Los Angeles police establish Criminal Conspiracy Section which employs Donald DeFreeze, Louis Tackwood, Ron Karenga, the Steiner brothers and other agents to infiltrate prison reform and black power groups.	#illuminati
id=illuminati-2575	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Following King assassination black leader Ron Karenga meets secretly with California Governor Reagan and later with Los Angeles police chief Thomas Reddin.	#illuminati
id=illuminati-2578	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	King assassination: James Earl Ray begins international travels thanks to 'Raoul' who sounds very much like his younger brother Jerry Ray; FBI begins search for Ray as lone assassin, ignoring considerable evidence of a conspiracy with Ray as patsy - including reports of the mysterious 'sausage and eggs man' who was seen in the neighbourhood of King's motel with a rifle before and after the murder.	#illuminati
id=illuminati-2581	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Mystery ship Scheersberg disappears between Antwerp and Genoa with 200 tons of uranium believed to have been taken to Israel.	#illuminati
id=illuminati-2584	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	New York police BOSS unit founds local Black Panther party using undercover agents.	#illuminati
id=illuminati-2587	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Nixon and Agnew elected.	#illuminati
id=illuminati-2590	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Robert Kennedy assassination: Sirhan Sirhan, who wounded Kennedy in the shoulder pad, still doesn't remember what happened but perhaps security guard Eugene Cesar, who carried the same calibre gun as Sirhan, does; Kennedy was shot in the back of the head at close range - Cesar was close behind him, Sirhan several feet in front; a 'girl in the polka dot dress,' who earlier had been seen with Sirhan, reportedly leaves the scene saying 'We've shot him!'	#illuminati
id=illuminati-2593	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Spiro Agnew's law-n-order handling of riots following King's assassination brings him to national attention; Agnew allegedly chosen for Nixon's vice-president to obtain CIA and Greek oil and shipping firms' contributions.	#illuminati
id=illuminati-2596	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	UFOlogists Steiger, Whitenour and Keel smeared during MIB visits in UFO flap area.	#illuminati
id=illuminati-2599	24,838	Mon 1 January 1968	01/01/1968	1968 AD.	Unexplained distress signals from the mid-Pacific received by radio stations, no ships found during search.	#illuminati
id=illuminati-2494	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Approximate date La Costa Resort hotel built near San Clemente, California: meeting place of Mob figures, Teamsters, politicians and other big-wigs. 	#illuminati
id=illuminati-2497	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Assassination of American Nazi George Lincoln Rockwell in Virginia.	#illuminati
id=illuminati-2500	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Australian Prime Minister disappears while swimming.	#illuminati
id=illuminati-2503	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Beginning of CIA's $21 million rain-making program over Indochina which would make 2,600 sorties by 1972.	#illuminati
id=illuminati-2506	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Beginning of Clay Shaw trial; DA Jim Garrison subpoenas Allen Dulles and ex-CIA employee Gordon Novel to testify; both escape testimony.	#illuminati
id=illuminati-2509	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Bilderberger meeting in Cambridge, England.	#illuminati
id=illuminati-2512	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Black Panther party formed.	#illuminati
id=illuminati-2515	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Che Guevara killed in Bolivia after CIA questioning.	#illuminati
id=illuminati-2518	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	CIA's Operation Phoenix, which was to assassinate and torture over 40,000 in Vietnam, officially launched.	#illuminati
id=illuminati-2521	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Deaths associated with Kennedy assassination: David Ferrie, who was to be a key witness in the trial of Clay Shaw, found dead in his locked apartment in New Orleans, ruled suicide though how the ruptured blood vessel which induced his brain hemorrhage could be self-inflicted was unexplained.	#illuminati
id=illuminati-2524	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Deaths associated with Kennedy assassination: Eladio del Valle, a friend of Ferrie's who had hired him to fly bombing missions over Cuba, found shot through the heart in a parking lot in Miami, Florida, the same day Ferrie was killed. Dr. Mary Sherman, another friend of Ferrie, shot in New Orleans, her body partially burned by her killer.	#illuminati
id=illuminati-2527	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Deaths associated with Kennedy assassination: Jack Ruby, whose lawyers charged Dallas authorities with neglecting his health, died of cancer while awaiting retrial.	#illuminati
id=illuminati-2530	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Jim Thompson, ex-OSS commando and 'Silk King of Thailand,' disappears on Easter Sunday; five months later his sister is murdered.	#illuminati
id=illuminati-2533	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Military takeover of Greece allegedly executed by secret Operation Prometheus.	#illuminati
id=illuminati-2536	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Rex Heflin again visited by MIB in connection with his photos of California UFOs; similar MIB incidents in New York and elsewhere; another MIB, Mr. Dixsun, allegedly visits Colorado University UFO researcher Edward Condon and offers to help him contact the space people.	#illuminati
id=illuminati-2539	24,473	Sun 1 January 1967	01/01/1967	1967 AD.	Winthrop Rockefeller elected governor of Arkansas.	#illuminati
id=illuminati-2470	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Army simulated germ warfare project in New York City.	#illuminati
id=illuminati-2473	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Assassination of J.T.V. Ironsi Aquiyi of Nigeria and Hendrick F. Verwoerd of South Africa.	#illuminati
id=illuminati-2476	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Assassination of Sir Abubakar Balewa of Nigeria.	#illuminati
id=illuminati-2479	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Attempted assassination of James Meredith in US.	#illuminati
id=illuminati-2482	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Bilderberger meeting in Wiesbaden, Germany.	#illuminati
id=illuminati-2485	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	CIA begins weather modification experiments over Cuba, later used in an attempt to ruin Castro's sugar cane crop.	#illuminati
id=illuminati-2488	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	E. Howard Hunt serves as CIA contact in assassination plot against Castro.	#illuminati
id=illuminati-2491	24,108	Sat 1 January 1966	01/01/1966	1966 AD.	Retired naval Lt. William Pitzer, who had photographed the secret JFK autopsy and was beginning a job with a TV station, found dead with a bullet in his head.	#illuminati
id=illuminati-2422	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Another ham radio operator, Sidney Padrick, makes contact with UFO aliens.	#illuminati
id=illuminati-2425	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Assassination of Pierre Ngendandumwe of Burundi, Hassan Ali Mansour of Iran, Malcolm X of US and Mario Mendez Montenegro of Guatemala.	#illuminati
id=illuminati-2428	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Bilderberger meeting in Lake Como, Italy.	#illuminati
id=illuminati-2431	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	California highway inspector Rex Heflin, who took pictures of UFOs, visited by MIB who took the original photographs and left; NORAD denies they were their men, as claimed.	#illuminati
id=illuminati-2434	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Death associated with Kennedy assassination: Dorothy Kilgallen, columnist and TV panel-show figure who had a private half-hour interview with Ruby and said she was going to break the Kennedy case wide open, found dead in her apartment of an apparent overdose of alcohol and barbiturates.	#illuminati
id=illuminati-2437	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Death associated with Kennedy assassination: Karen Bennett Carlin, another Carousel entertainer who reported seeing hate-ad signer Bernard Weissman at Ruby's club and was the last known person to speak to Ruby before he shot Oswald, died of gunshot wounds in the head in Houston.	#illuminati
id=illuminati-2440	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Death associated with Kennedy assassination: Rose Cherami, another Carousel stripper who told a psychiatrist Kennedy had to be killed two days before it happened and who said she'd seen Oswald at Ruby's club many times, killed in a hit-and-run car accident near Big Sandy, Texas.	#illuminati
id=illuminati-2443	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Death associated with Kennedy assassination: Tom Howard, Ruby's attorney who met with Senator and others after Oswald's death, died of a heart attack after 'acting strangely' for two days, no autopsy performed.	#illuminati
id=illuminati-2446	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Death associated with Kennedy assassination: William Whaley, Dallas cab driver who took Oswald from the Book Depository to his rooming house after the assassination, killed in an auto accident - the first on-duty cabbie death in Dallas since 1937.	#illuminati
id=illuminati-2449	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Durham involved in various Mafia activities and acts as informer for police, possibly CIA.	#illuminati
id=illuminati-2452	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Early prison behaviour modification program, CASE, begins in Washington, D.C., boys school.	#illuminati
id=illuminati-2455	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Fifth UFO flap year.	#illuminati
id=illuminati-2458	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Fighting in Vietnam escalates into major war.	#illuminati
id=illuminati-2461	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	On the day Malcolm was killed, Pio Ghana de Pinto, who had been working with him to coordinate poor Americans and Third World Africans, was machine-gunned at his home in Africa.	#illuminati
id=illuminati-2464	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	Three Russian scientists report receiving unexplained signals from space.	#illuminati
id=illuminati-2467	23,743	Fri 1 January 1965	01/01/1965	1965 AD.	US Army explores sites in the Middle East, for potential locations for nuclear devices intended to set off earthquakes.	#illuminati
id=illuminati-2377	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Assassination of Jigme P. Dorji of Bhutan.	#illuminati
id=illuminati-2380	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Bilderberger meeting in Williamsburg, Virginia.	#illuminati
id=illuminati-2383	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Congress passes the Tonkin Gulf resolution giving LBJ power to make war on Vietnam.	#illuminati
id=illuminati-2386	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Betty Mooney MacDonald, former Carousel Club stripper who had met Oswald at a party and provided an alibi for Darrell Wayne Garner (who was accused of wounding Tippit - killing witness Warren Reynolds), found hanged in her cell after being arrested for fighting with her room-mate.	#illuminati
id=illuminati-2389	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Bill Hunter, Long Beach Press-Telegram reporter, who had met with Ruby's room-mate George Senator and Ruby's attorney Tom Howard at Ruby's apartment a few hours after Oswald's murder, shot to death by a policeman in Long Beach, California, police station, accidentally.	#illuminati
id=illuminati-2392	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Garner disappears, later found dead.	#illuminati
id=illuminati-2395	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Gary Underhill, former Life editor and CIA agent who begged friends to protect him because he knew who killed Kennedy, found shot in left side of head - ruled suicide even though he was right-handed.	#illuminati
id=illuminati-2398	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Hank Killam, whose wife Wanda was also a stripper at Ruby's club and who was a friend of John Carter who once lived in Oswald's rooming house, evades police for several months, then found with a slashed throat in Pensacola, Florida.	#illuminati
id=illuminati-2401	23,377	Wed 1 January 1964	01/01/1964	1964 AD.	Death associated with Kennedy assassination: Jim Koethe, Dallas Times-Herald reporter also present at the meeting in Ruby's apartment, killed by karate chop to the throat as he emerged from the shower.	#illuminati
